ID,Gender,Grade,Rating,Promotion,Skill,Experience,Pay Position,Increment,Age,CGExperience,Status
1111127439,M,Level2,3,No,Jav,3.6,1,25757,27.5,0.53,Active
1111127440,M,Level2,3,No,Jav,2.9,0.8,20192,26.5,0.53,Active
1111127442,M,Level2,3,No,Legacy,5.7,1.1,27186,28.1,0.53,Active
1111127446,F,Level2,3,No,Jav,3.6,0.9,21252,26.7,0.52,Active
1111127448,M,Level3,3,No,ERP,9.6,1.2,0,36.2,0.53,Active
1111127449,M,Level4,3,No,Appdevc,12.7,1.4,0,39.3,0.52,Active
1111127451,M,Level3,3,No,DB,6.8,0.9,24001,30.3,0.52,Active
1111127453,M,Level1,3,No,Dotnet,3.3,1.1,16960,24.3,0.52,Active
1111127457,M,Level2,3,No,Tele,3.4,1.1,26616,26.8,0.52,Active
1111127465,F,Level2,3,No,Jav,4.5,0.8,22187,26.7,0.51,Active
1111127467,M,Level3,3,No,Dotnet,4.7,1,23616,30.8,0.51,Active
1111127472,M,Level3,3,Yes,Custom,11.8,0.9,98595,35,6.19,Active
1111127476,M,Level2,3,No,Jav,3.3,0.8,19503,25.8,0.51,Active
1111127477,F,Level2,3,No,Jav,3.3,0.8,19855,25,0.51,Active
1111127480,F,Level3,3,No,Dotnet,4.4,0.7,23947,31.3,0.51,Active
1111127481,M,Level2,3,No,Jav,3.5,1,23374,27.2,0.51,Active
1111127482,F,Level4,3,No,Appdevc,7,0.9,34920,34.8,0.51,Active
1111127487,M,Level3,3,No,Custom,6.4,0.9,0,28.7,0.5,Active
1111127489,M,Level2,3,No,Jav,4.1,0.8,0,25.4,0.5,Active
1111127497,M,Level2,3,No,Jav,3.7,1,0,26.7,0.49,Active
1111127504,F,Level3,3,No,BI,8.1,0.7,0,32.3,0.49,Active
1111127506,M,Level3,3,No,Jav,6,0.9,0,30.6,0.49,Active
1111127511,M,Level3,3,No,ERP,8.4,1,0,29.9,0.49,Active
1111127516,F,Level2,3,No,Test,4.8,1,0,28.1,0.49,Active
1111127519,M,Level3,3,No,BI,6,1,0,29.2,0.5,Exited
1111127532,M,Level2,3,No,Appdevc,4.4,1.4,0,26.4,0.47,Exited
1111127533,F,Level1,3,No,Dotnet,2.9,1.1,0,25.5,0.47,Exited
1111127534,M,Level3,3,No,ERP,9.5,1.3,0,35.6,0.47,Active
1111127536,F,Level1,3,No,Test,0.5,1.1,26218,24.5,0.51,Active
1111127543,M,Level2,3,No,Tele,3.6,1,0,27.7,0.46,Active
1111127544,M,Level3,1,No,Jav,5.8,0.9,0,30.3,0.46,Active
1111127547,M,Level2,3,No,ERP,4.7,1.2,0,27.5,0.46,Active
1111127552,M,Level2,3,No,HCM,4.8,1.1,0,27.3,0.45,Active
1111127554,M,Level2,3,No,HCM,2.9,0.9,0,24.6,0.45,Active
1111127555,M,Level1,3,No,Test,2.6,1.2,0,26.1,0.45,Exited
1111127558,M,Level2,3,No,ERP,3.6,1.1,0,26,0.45,Active
1111127562,M,Level2,2,No,Jav,3.2,0.9,0,25.2,0.45,Active
1111127563,M,Level2,3,No,Jav,4.2,1.2,0,25.9,0.45,Active
1111127565,F,Level3,3,No,Appdevc,2.6,0.9,0,32.2,0.45,Active
1111127568,M,Level2,3,No,Jav,3.6,0.8,0,28.7,0.45,Active
1111127573,M,Level3,3,No,Jav,5.3,0.7,0,31.7,0.44,Active
1111127575,M,Level3,3,No,Inf,7.6,1.2,0,32.1,0.44,Active
1111127579,M,Level3,3,No,Test,6.5,0.9,0,28.3,0.45,Active
1111127584,M,Level2,3,No,Jav,6.5,1.1,0,28.6,0.44,Active
1111127585,M,Level2,3,No,ERP,1.2,1,0,30,0.44,Active
1111127587,M,Level2,3,No,ERP,3.5,1,0,25.2,0.43,Exited
1111127589,F,Level4,3,No,Jav,12.5,1,0,36.1,0.43,Active
1111127590,M,Level3,3,No,Appdevc,7.1,1.4,0,32.3,0.43,Active
1111127592,M,Level2,3,No,ERP,4.2,1,0,28.9,0.43,Active
1111127594,M,Level3,3,No,ERP,8.1,1.1,0,29.8,0.43,Active
1111127601,M,Level3,3,No,BI,7.6,1.1,0,32.2,0.42,Active
1111127603,M,Level3,5,No,Appdevc,9.7,1.1,0,34.6,0.42,Exited
1111127613,F,Level3,3,No,Jav,6.3,0.8,0,29.2,0.41,Exited
1111127616,M,Level4,3,No,ERP,16.5,1.4,0,42.2,0.41,Exited
1111127621,M,Level2,3,No,Custom,3.5,1.2,0,25,0.42,Active
1111127630,M,Level3,3,No,ERP,4.1,1.2,0,33.1,0.39,Active
1111127633,M,Level2,3,No,ERP,4.3,1.3,0,26.8,0.4,Active
1111127634,M,Level2,3,No,Ora,4.2,0.8,0,28.4,0.39,Active
1111127636,F,Level2,3,No,Jav,5.6,0.9,0,28.1,0.4,Active
1111127637,M,Level3,3,No,HCM,7,1.2,0,31,0.39,Active
1111127641,M,Level2,3,No,Jav,0.4,1.2,0,26.9,0.4,Active
1111127646,M,Level2,3,No,Test,4.6,0.9,0,28.6,0.38,Active
1111127650,M,Level2,3,No,Ora,3.7,1.1,0,25.6,0.37,Active
1111127653,F,Level3,3,No,ERP,7.1,1.2,0,34.5,0.37,Active
1111127656,M,Level3,3,No,ERP,8.8,0.7,0,37.9,0.36,Exited
1111127657,F,Level3,3,No,Ora,6.5,0.8,0,28.9,0.36,Active
1111127659,M,Level3,3,No,Ora,5.7,1,0,28.9,0.36,Active
1111127660,F,Level3,3,No,Jav,11.5,0.9,0,35.7,0.36,Active
1111127661,M,Level3,3,No,Custom,8.4,1.3,0,34.6,0.36,Exited
1111127663,M,Level2,3,No,ERP,4.2,1,0,26.8,0.35,Active
1111127668,M,Level2,3,No,Jav,3,0.7,0,30.6,0.36,Active
1111127683,F,Level4,3,No,Jav,13.3,1,0,40.4,0.34,Exited
1111127686,M,Level2,3,No,Jav,3,0.7,0,29,0.34,Active
1111127689,F,Level3,3,No,BI,6.7,0.8,0,29,0.33,Active
1111127693,F,Level3,3,No,ERP,5.4,1,0,27.5,0.33,Active
1111127696,M,Level4,3,No,Custom,10.4,1,0,38.8,0.33,Active
1111127698,M,Level1,3,No,Jav,2.7,1,0,28,0.32,Active
1111127699,F,Level3,3,No,Dotnet,5.2,0.8,0,32.3,0.32,Active
1111127702,M,Level2,3,No,Test,3.1,1,0,32.1,0.32,Exited
1111127704,M,Level2,3,No,BI,6.2,0.8,0,29.9,0.32,Active
1111127705,F,Level4,3,No,ERP,12.8,1,0,33.5,0.32,Active
1111127706,F,Level2,4,No,Jav,5.2,1,0,33.3,0.32,Exited
1111127707,F,Level2,3,No,Appdevc,3.3,0.7,0,29.1,0.3,Active
1111127717,M,Level3,3,No,Ora,4.8,1,0,27,0.3,Active
1111127718,M,Level2,3,No,Networking,0.3,1.1,0,36.6,0.28,Active
1111127720,M,Level2,3,No,Networking,3.1,0.9,0,24.8,0.28,Active
1111127723,F,Level3,3,No,Test,5.3,0.8,0,26.8,0.28,Active
1111127725,F,Level3,3,No,Jav,8.9,1,0,32.4,0.28,Active
1111127731,F,Level2,3,No,Test,4.1,1.1,0,25.9,0.28,Active
1111127734,M,Level3,3,No,BI,0.3,1.6,0,30.9,0.28,Active
1111127737,M,Level2,3,No,ERP,9.1,1.1,0,29.8,0.26,Active
1111127738,M,Level3,3,No,Inf,8.3,1,0,35.6,0.26,Active
1111127742,F,Level2,3,No,ERP,4.6,1.1,0,26.9,0.26,Active
1111127744,F,Level2,3,No,Test,4.4,0.8,0,29.4,0.26,Active
1111127746,M,Level4,3,No,Appdevc,14.8,1.4,0,40.5,0.26,Active
1111127747,M,Level3,3,No,Custom,7.8,0.9,0,35.6,0.26,Active
1111127748,M,Level3,3,No,ERP,6.2,1.1,0,27.7,0.26,Active
1111127754,F,Level3,3,No,Jav,5.4,0.9,0,30.8,0.25,Exited
1111127756,M,Level2,3,No,ERP,4.9,0.9,0,28.4,0.25,Exited
1111127759,M,Level2,3,No,Test,5.2,1.2,0,35.3,0.26,Active
1111127760,M,Level3,3,No,ERP,5.6,1.1,0,26.5,0.26,Active
1111127763,F,Level3,3,No,Test,0.3,1,0,31.4,0.25,Active
1111127770,M,Level3,3,No,Jav,9.7,1.2,29894,35,1.08,Active
1111127774,M,Level2,2,No,Dotnet,6.1,1,62744,28.4,6.12,Active
1111127779,M,Level4,3,No,Jav,3.5,0.9,74382,33.6,3.53,Active
1111127782,M,Level4,2,No,Custom,16.2,0.8,120042,40.9,12.23,Active
1111127783,F,Level3,3,No,Dotnet,15.7,1,48901,42.2,10.89,Active
1111127787,M,Level3,3,No,ERP,10.3,1.2,0,39.6,6.53,Active
1111127789,M,Level2,3,No,ERP,6.4,1.2,47148,34.8,6.43,Active
1111127790,M,Level3,1,No,Dotnet,9.5,0.9,88710,33.9,6.4,Active
1111127793,M,Level2,3,Yes,Dotnet,10.6,1.4,81691,35.2,6.2,Active
1111127797,F,Level2,1,No,Networking,5.9,1,80617,28.4,5.94,Active
1111127798,M,Level2,3,No,Dotnet,5.7,1.4,51777,33.9,5.68,Active
1111127808,M,Level4,3,No,Legacy,16.8,0.9,66167,43.9,8.37,Active
1111127813,F,Level2,3,No,Dotnet,6,0.9,42890,27.6,6.03,Active
1111127820,F,Level2,2,No,Dotnet,4.9,0.8,59753,27,4.99,Active
1111127827,M,Level3,1,Yes,Networking,8.8,0.9,126156,32.3,4.53,Exited
1111127830,M,Level2,1,Yes,Test,9.5,1.2,120743,37.7,4.33,Active
1111127834,M,Level2,3,No,ERP,11.3,1.3,51076,36.8,3.69,Active
1111127836,M,Level2,2,No,Ora,3.6,0.7,0,26,3.59,Exited
1111127837,M,Level2,2,Yes,ERP,9.7,1.5,131413,32.6,3.54,Active
1111127841,M,Level3,3,No,ERP,6.6,1.1,0,34.4,3.37,Active
1111127842,M,Level2,3,No,Ora,7.5,1.2,43759,28.5,3.27,Active
1111127844,M,Level3,3,No,ERP,11.9,1.4,0,35.8,3.25,Active
1111127845,M,Level4,3,No,ERP,6,1,82878,46,3.25,Exited
1111127848,M,Level4,2,No,ERP,13.6,1.1,102724,36.3,3.25,Active
1111127849,M,Level2,2,Yes,ERP,8.6,1.5,129350,31.5,3.23,Active
1111127850,M,Level2,3,No,Ora,7.5,1.3,50125,30.6,3.17,Active
1111127851,F,Level2,3,No,Ora,3.1,1,50656,27.2,3.16,Exited
1111127853,M,Level4,2,No,Test,12.1,0.9,108889,38.6,3.08,Active
1111127857,F,Level3,3,No,Custom,10,0.7,52311,30.1,2.95,Active
1111127858,M,Level2,3,Yes,ERP,11.4,1,46604,34.7,2.89,Active
1111127859,M,Level2,1,No,Dotnet,6.9,0.7,68448,31.6,2.8,Active
1111127863,M,Level2,3,Yes,ERP,13.8,1.6,109116,36.6,2.75,Active
1111127870,M,Level4,4,No,Ora,17.3,1,0,39.9,2.6,Active
1111127872,M,Level2,2,No,ERP,7.6,1.1,69729,34.6,2.56,Exited
1111127873,M,Level2,3,No,ERP,6.4,1.4,52108,29.6,2.55,Active
1111127875,M,Level4,3,No,Ora,16.4,1.2,0,42.2,2.52,Active
1111127876,M,Level2,3,No,ERP,2.5,0.9,45425,36.4,2.52,Active
1111127879,M,Level3,4,No,Ora,15.4,1.3,0,38.5,2.36,Exited
1111127882,M,Level2,3,No,Appdevc,6.8,1.5,54327,31.5,2.26,Exited
1111127891,M,Level2,3,No,Custom,0.5,1,27233,28.9,0.53,Active
1111127893,M,Level2,3,No,ERP,4.4,1.4,0,25.9,0.48,Exited
1111127894,M,Level2,3,No,Ora,5.3,1.1,0,27.6,0.44,Active
1111127901,M,Level3,3,Yes,ERP,13,1.2,75000,36.5,11.25,Exited
1111127902,M,Level3,3,Yes,ERP,20.2,1.3,101907,48.4,11.08,Exited
1111127905,M,Level3,3,Yes,Test,16.1,1.1,77280,41.2,10.83,Active
1111127906,M,Level4,1,No,Ora,13.3,1.1,231472,36.5,10.7,Active
1111127910,M,Level4,3,No,ERP,10.3,1.3,58140,40.1,10.28,Active
1111127912,F,Level3,1,No,Offshore,10.2,0.6,121938,33.4,10.18,Active
1111127915,F,Level4,3,No,Offshore,10,0.6,97198,37.4,10.01,Active
1111127917,M,Level3,3,Yes,Offshore,9.9,0.9,136040,35.5,9.89,Active
1111127920,M,Level3,3,No,ERP,9.8,0.9,68600,39.7,9.81,Active
1111127922,M,Level4,3,No,Dotnet,9.7,1.3,60000,40.8,9.68,Active
1111127925,M,Level3,3,No,ERP,9.6,1,73668,42.9,9.56,Active
1111127935,M,Level4,2,No,ERP,8.4,1.3,0,40.4,8.41,Exited
1111127939,M,Level3,2,No,ERP,10.7,1.4,109116,41.5,10.7,Active
1111127945,M,Level3,2,No,ERP,7.2,0.8,100165,36.7,7.13,Exited
1111127955,F,Level2,3,No,Networking,6.7,0.7,55594,31,6.71,Active
1111127960,M,Level4,2,No,Dotnet,6.5,0.7,222051,38.8,6.53,Active
1111127964,M,Level4,4,No,Dotnet,6.5,0.8,0,55.6,6.48,Active
1111127965,F,Level3,2,No,Test,6.5,1.1,107989,34.3,6.45,Active
1111127966,M,Level3,3,No,Dotnet,6.4,1.2,38250,41.4,6.43,Active
1111127968,M,Level3,3,No,ERP,6.4,0.9,67270,37.1,6.4,Active
1111127969,F,Level4,3,No,Ora,6.4,0.8,124143,36.5,6.4,Active
1111127973,M,Level4,2,No,Offshore,6.4,0.6,120835,31.7,6.38,Active
1111127975,M,Level3,3,No,ERP,9.5,0.9,66955,37.6,6.34,Exited
1111127977,M,Level3,2,No,Jav,11.7,1.1,124346,36.5,6.31,Active
1111127978,F,Level4,2,No,Ora,13,1.1,188556,35.4,6.26,Active
1111127980,F,Level3,3,No,ERP,9,1.2,0,36.6,6.19,Active
1111127981,M,Level3,3,No,Test,9.6,0.8,71307,35.1,6.19,Exited
1111127986,M,Level3,3,No,Dotnet,9.4,1,75005,30.4,6.01,Active
1111127989,M,Level3,2,No,HCM,8.6,0.9,108224,30.9,6,Active
1111127993,M,Level3,2,No,Jav,12.1,1.1,126445,38.6,5.95,Active
1111127994,M,Level3,3,No,BI,9.7,1,0,34.6,5.94,Exited
1111127996,M,Level3,1,Yes,Ora,8.5,0.9,196954,32.9,5.87,Active
1111128005,F,Level3,1,Yes,BI,11.6,1.1,210432,34.4,5.78,Active
1111128007,M,Level3,3,No,Sales,10.4,0.7,65902,32.3,5.74,Active
1111128008,M,Level2,4,No,Ora,10.2,1.3,0,31.4,5.72,Active
1111128009,M,Level3,2,No,ERP,18.6,1.3,99386,41.4,5.71,Active
1111128017,M,Level4,1,No,ERP,11.3,0.9,186151,34.7,5.59,Active
1111128018,M,Level4,3,Yes,Sales,5.6,1.5,136065,30.2,5.59,Exited
1111128023,M,Level3,2,No,Dotnet,12.1,0.9,92559,33.7,5.44,Active
1111128025,M,Level3,3,No,Ora,13.8,1.2,0,39.3,5.39,Active
1111128026,M,Level3,2,Yes,ERP,10,1.4,211950,35.4,5.27,Active
1111128031,F,Level3,3,No,HCM,9.2,0.9,0,30.9,5.17,Exited
1111128033,F,Level3,1,No,Ora,9.2,0.9,114644,35.6,5.15,Active
1111128034,M,Level4,3,No,ERP,29.1,1,125265,47.9,5.08,Active
1111128036,M,Level3,3,No,Ora,10.2,1.1,87325,34.9,5.02,Active
1111128037,M,Level3,2,No,Dig,9.1,0.8,138967,32.9,5,Active
1111128042,F,Level3,2,Yes,Offshore,10.1,0.6,140940,35.6,4.9,Active
1111128044,M,Level2,2,No,Offshore,4.9,0.8,79660,28.6,4.89,Active
1111128045,M,Level1,2,Yes,ERP,4.9,1.1,92988,26.7,4.89,Active
1111128048,M,Level3,1,Yes,ERP,9.1,1,211850,33,4.85,Active
1111128053,F,Level1,3,No,Ora,4.7,1.1,45349,27.8,4.69,Active
1111128054,M,Level2,2,Yes,ERP,7.6,0.9,123554,30.7,4.66,Active
1111128060,M,Level3,1,No,Ora,8.3,0.9,113673,32.2,4.54,Active
1111128061,F,Level3,3,No,Dig,9.6,0.9,71869,34.4,4.52,Active
1111128068,M,Level4,3,No,Dotnet,4.4,0.9,114408,36.1,4.42,Active
1111128072,F,Level3,3,No,Offshore,9.5,1.2,35138,31.1,4.39,Active
1111128073,M,Level3,3,No,ERP,11.6,1.4,38188,42.2,4.39,Active
1111128074,F,Level3,3,No,Offshore,5.4,0.5,47522,34.9,4.38,Active
1111128078,M,Level3,1,Yes,Inf,12.7,1.5,165658,40.6,4.23,Active
1111128079,M,Level3,3,No,Ora,11,1.5,0,33.5,4.23,Active
1111128083,M,Level3,2,Yes,ERP,10.1,1.1,203898,33.9,4.19,Active
1111128099,M,Level3,2,No,Dotnet,10,1.2,91385,33.5,3.96,Exited
1111128103,M,Level3,3,No,Dotnet,8.4,0.7,0,35.1,3.94,Exited
1111128105,M,Level4,3,No,Dotnet,18.8,1.2,54148,43.6,3.92,Active
1111128107,M,Level3,3,No,Ora,12.3,1,83559,33.6,3.86,Active
1111128112,F,Level3,3,No,Dotnet,6.4,0.7,63937,29.6,3.82,Active
1111128114,M,Level3,2,No,ERP,9.2,1.2,93135,32.6,3.81,Active
1111128120,F,Level3,3,No,ERP,6.6,0.5,44696,28.3,3.78,Exited
1111128121,M,Level3,3,No,BI,7.9,0.7,73525,32.2,3.77,Active
1111128122,M,Level2,3,Yes,Jav,7.6,0.8,96458,31,3.77,Exited
1111128128,M,Level3,3,Yes,ERP,6.6,1,140940,40.8,3.75,Active
1111128133,F,Level4,2,Yes,ERP,11.9,1,319158,36.5,3.7,Active
1111128134,M,Level2,2,Yes,BI,7.9,1.1,152869,29.5,3.7,Active
1111128140,M,Level4,3,No,Ora,11.9,1.2,56210,44,3.64,Active
1111128142,M,Level2,3,No,ERP,3.7,0.8,59862,27.2,3.63,Active
1111128144,M,Level3,3,No,Custom,10.6,1,77189,36.9,3.62,Active
1111128145,M,Level3,3,No,Custom,9.7,1,79660,39.5,3.59,Exited
1111128152,M,Level3,3,No,Dotnet,8.3,0.9,70700,33.3,3.55,Active
1111128155,M,Level1,3,No,Test,3.6,1,41040,24.8,3.55,Exited
1111128159,F,Level1,2,No,ERP,3.6,1,51720,24.7,3.54,Exited
1111128162,F,Level1,3,No,Offshore,3.6,0.9,0,25.6,3.54,Exited
1111128165,M,Level3,2,No,Dig,7.5,1.1,120622,31.6,3.51,Exited
1111128166,M,Level3,3,Yes,ERP,3.5,1.6,93847,38.6,3.51,Active
1111128179,M,Level3,3,No,ERP,16.4,1,76167,38.5,3.44,Active
1111128184,M,Level3,3,No,ERP,9.9,1.2,32813,32.2,3.42,Active
1111128185,M,Level3,3,No,ERP,8.1,1.1,82082,33.8,3.42,Active
1111128187,M,Level3,1,Yes,ERP,12.4,1.7,296044,38.6,3.41,Active
1111128190,M,Level3,3,No,ERP,8.2,1.1,84434,41,3.4,Active
1111128191,F,Level2,1,Yes,Jav,6.5,1,154665,30.5,3.39,Active
1111128192,F,Level3,3,No,ERP,6.5,0.9,65296,27.5,3.39,Active
1111128193,M,Level3,3,No,Jav,6.6,0.8,77486,32.6,3.39,Exited
1111128195,F,Level3,3,No,Offshore,11.6,0.7,70584,33.9,3.37,Active
1111128196,F,Level3,3,No,Custom,6.5,0.7,0,28.1,3.37,Exited
1111128203,M,Level3,2,Yes,ERP,17,0.8,157488,45.6,3.33,Exited
1111128205,M,Level3,2,Yes,ERP,11.1,1.5,228069,37.3,3.33,Active
1111128206,M,Level3,2,No,BI,11.9,1.4,113015,40.4,3.31,Active
1111128209,M,Level3,3,No,ERP,10.3,1.3,36030,32.6,3.29,Exited
1111128211,M,Level4,3,No,ERP,12,1.2,65556,39.1,3.28,Active
1111128217,M,Level3,3,No,Dotnet,7.1,1.1,79275,32.9,3.26,Exited
1111128219,M,Level3,3,No,ERP,9.3,1.1,36435,36.3,3.24,Exited
1111128220,F,Level4,3,Yes,Reporting,12.4,0.9,0,37.7,3.24,Exited
1111128223,M,Level3,2,Yes,Jav,11.4,1.3,212733,41.6,3.23,Active
1111128225,M,Level3,2,No,ERP,7.2,0.9,94535,35.6,3.21,Active
1111128231,M,Level4,3,No,ERP,10.9,1.1,61602,36.7,3.15,Active
1111128236,M,Level3,2,Yes,BI,7.5,0.7,276820,29.6,3.13,Active
1111128238,M,Level3,3,No,Ora,12.5,1.1,86989,35.4,3.12,Active
1111128239,M,Level3,3,No,ERP,9.9,1.2,0,33.2,3.1,Active
1111128243,M,Level1,2,Yes,ERP,3.1,1,87945,27.3,3.08,Exited
1111128244,M,Level2,3,No,Jav,7.2,1.4,73584,31.9,3.08,Active
1111128247,M,Level3,3,No,ERP,10.1,1.2,0,34.5,3.05,Active
1111128248,M,Level2,2,Yes,Offshore,6.9,1.5,184280,33.3,3.05,Exited
1111128254,F,Level3,3,Yes,ERP,13.2,1.5,88341,40.6,3.01,Exited
1111128255,M,Level3,3,No,ERP,9.7,1.6,0,53,3.01,Exited
1111128256,M,Level3,2,Yes,Offshore,8.5,1.4,206846,30.9,3,Active
1111128260,M,Level3,3,No,ERP,8.8,1,75607,31.5,2.99,Active
1111128262,M,Level3,2,Yes,ERP,14.2,1.7,0,33.7,2.99,Exited
1111128269,F,Level2,2,No,Test,7.2,1.2,76399,32.7,2.93,Active
1111128271,M,Level2,1,No,ERP,6.8,0.8,84416,30.6,2.92,Active
1111128273,M,Level4,3,No,Jav,17.8,1.2,64368,42.8,2.92,Active
1111128274,M,Level1,4,No,Ora,2.9,0.9,0,25.5,2.92,Exited
1111128285,F,Level3,2,No,Offshore,8,0.8,92340,31.8,2.88,Active
1111128289,M,Level3,3,No,HCM,11.3,0.9,77077,39.5,2.85,Active
1111128295,M,Level1,2,Yes,ERP,6.9,1,51480,31.5,2.85,Active
1111128296,M,Level4,1,No,ERP,9.5,1.5,194049,35.6,2.83,Active
1111128298,M,Level2,3,No,Test,9,0.9,57513,34.1,2.83,Active
1111128299,M,Level3,1,Yes,Jav,15.7,0.9,216125,39,2.82,Active
1111128300,F,Level2,2,Yes,ERP,14.5,1,138129,39.8,2.82,Active
1111128306,M,Level3,2,No,Dig,11,1.2,98553,35.8,2.79,Active
1111128307,M,Level3,3,No,ERP,10.9,1.6,0,34.8,2.78,Active
1111128311,M,Level2,1,No,Offshore,6.2,1.3,109980,30.4,2.76,Active
1111128316,M,Level3,3,No,ERP,12.2,1.4,0,41.4,2.75,Active
1111128317,M,Level3,3,No,ERP,9.2,1.3,0,34.5,2.75,Active
1111128327,M,Level2,3,No,Test,6.2,0.8,51975,27.5,2.72,Active
1111128329,M,Level2,3,Yes,ERP,7.4,0.9,107049,31.4,2.71,Active
1111128331,M,Level3,2,No,ERP,8.5,1.4,104559,33.5,2.71,Active
1111128333,M,Level1,2,No,ERP,2.7,1,51480,27.9,2.7,Active
1111128335,M,Level2,3,No,Jav,7,1,63080,32.3,2.7,Active
1111128337,M,Level1,3,No,Jav,2.7,0.8,0,27.1,2.69,Exited
1111128338,F,Level2,2,Yes,Jav,6.2,1.4,157743,28.5,2.69,Exited
1111128339,M,Level2,3,No,ERP,6.3,0.6,49094,29.7,2.69,Active
1111128340,M,Level3,3,No,ERP,9.7,1.2,39102,32.8,2.69,Active
1111128343,F,Level1,2,Yes,ERP,2.7,1,87945,25.6,2.68,Active
1111128346,F,Level1,4,No,Ora,2.7,0.9,0,26.4,2.67,Exited
1111128347,F,Level3,1,No,Offshore,16.1,0.8,123930,40.9,2.66,Active
1111128350,F,Level3,2,No,Offshore,4.2,1,114124,36.4,2.65,Active
1111128351,M,Level3,1,No,Ora,6.4,0.9,124465,29.7,2.65,Active
1111128352,M,Level1,2,Yes,ERP,2.7,1,87945,32.7,2.65,Active
1111128357,M,Level3,3,No,Jav,8.3,0.8,70560,38.7,2.62,Active
1111128360,F,Level2,3,No,ERP,4.5,1.1,62032,27.4,2.6,Active
1111128362,M,Level3,3,No,HCM,8.9,0.9,76916,40.5,2.59,Active
1111128364,M,Level3,2,Yes,Dig,14.4,1.1,224128,40.2,2.57,Active
1111128366,M,Level2,3,No,Ora,5.6,1.3,0,28.9,2.56,Exited
1111128367,M,Level4,2,No,Cons,6.4,1,185126,30.4,2.56,Active
1111128368,M,Level3,3,No,Sales,4.1,1.7,131641,28.3,2.56,Active
1111128371,M,Level1,2,No,Ora,2.6,0.9,0,28.3,2.55,Exited
1111128373,M,Level2,1,No,Dotnet,4.5,1.4,114768,31.6,2.54,Exited
1111128379,M,Level2,3,No,Offshore,9.3,1.1,73264,29.5,2.51,Active
1111128383,M,Level2,3,No,HCM,4.7,1.1,0,27.1,2.51,Exited
1111128386,M,Level3,3,No,ERP,17,1.3,0,41.5,2.5,Exited
1111128387,F,Level2,3,No,Test,5.9,1,65864,30,2.5,Active
1111128389,M,Level3,3,No,Dotnet,10,1,75397,37.7,2.49,Active
1111128390,M,Level2,3,No,BI,6.3,1.1,61624,29.9,2.49,Active
1111128392,F,Level3,3,No,Ora,4.8,1.2,0,34.3,2.47,Exited
1111128393,M,Level2,3,No,Ora,7.1,1.3,69960,29.5,2.47,Active
1111128394,M,Level1,2,No,ERP,2.5,1,52800,31.6,2.46,Exited
1111128395,F,Level2,3,No,Jav,7.7,1.3,71240,29.7,2.46,Exited
1111128397,F,Level2,3,No,Jav,5.6,1.1,67973,30.8,2.46,Exited
1111128399,F,Level2,1,Yes,HCM,6.2,1.1,174465,29.3,2.45,Active
1111128400,M,Level2,2,No,ERP,9.6,1.2,79981,30.4,2.45,Active
1111128406,M,Level3,3,No,Offshore,11.7,1.3,37945,38,2.42,Exited
1111128409,M,Level2,3,Yes,Jav,7,1.4,138736,29.6,2.41,Exited
1111128418,F,Level3,2,No,ERP,11,1.3,98175,35.2,2.39,Active
1111128421,F,Level2,3,No,BI,5.4,1,66158,29.3,2.37,Active
1111128423,F,Level3,3,Yes,Test,8.6,1,147002,31.9,2.36,Active
1111128424,M,Level3,1,Yes,BI,5.1,0.9,209437,32.4,2.36,Active
1111128426,M,Level3,2,Yes,Jav,9,1.1,186665,30.7,2.36,Active
1111128427,M,Level3,4,No,Test,8.6,0.6,0,33.2,2.33,Active
1111128430,M,Level3,3,No,ERP,10.4,1.1,81102,41,2.33,Active
1111128432,M,Level2,3,No,Inf,4,1,59270,31.7,2.32,Active
1111128434,M,Level3,3,No,Ora,5.6,1.3,0,35.5,2.3,Active
1111128444,M,Level3,1,No,Ora,9.6,1.3,135793,31.7,2.26,Active
1111128446,F,Level3,1,Yes,Ora,8.6,0.8,181279,32,2.26,Active
1111128451,M,Level3,3,No,ERP,10.1,1.6,0,33,2.21,Exited
1111128452,M,Level3,3,No,Dig,6.5,1.4,0,35,2.21,Active
1111128456,M,Level3,2,No,BI,5.6,0.9,101403,31.1,2.2,Active
1111128458,M,Level2,2,No,Ora,5.7,0.7,69790,30.6,2.2,Active
1111128459,M,Level3,3,No,ERP,10.2,1.6,0,33.6,2.2,Exited
1111128467,M,Level2,2,No,Offshore,4.8,1.2,83715,27.8,2.16,Active
1111128469,M,Level3,1,Yes,Dig,7,1.2,227456,28.3,2.15,Active
1111128471,M,Level3,1,No,Dotnet,6.9,1,121486,28.9,2.15,Active
1111128474,M,Level1,3,No,Dig,4.3,0.8,44825,26.8,2.13,Exited
1111128477,M,Level3,1,Yes,BI,7.6,1,224162,35.5,2.13,Active
1111128478,M,Level3,3,No,ERP,8,1,76643,33.6,2.12,Active
1111128479,M,Level3,2,Yes,BI,6.5,1,191471,31.9,2.12,Active
1111128481,M,Level3,3,No,Ora,6.6,0.7,71318,28,2.1,Exited
1111128482,F,Level3,3,No,Ora,6.1,0.8,75803,30.3,2.1,Active
1111128483,F,Level2,1,No,Offshore,5.6,0.9,0,30.4,2.1,Exited
1111128492,F,Level1,2,No,ERP,2.1,0.9,48000,34.5,2.09,Active
1111128494,M,Level3,3,No,ERP,11.5,0.9,0,35.6,2.08,Exited
